"County","State","Contract ID","Organization Name","Organization Type","Plan Type","SSA Code","FIPS Code","Enrolled"
"Logan","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04410","05083","26"
"Logan","AR","H2663","COVENTRY HEALTH CARE OF MISSOURI, INC","Local CCP","HMO/HMOPOS","04410","05083","199"
"Logan","AR","H4213","USABLE MUTUAL INSURANCE COMPANY","PFFS","PFFS","04410","05083","122"
"Logan","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04410","05083","255"
"Logan","AR","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","04410","05083","23"
"Logan","AR","H8145","HUMANA INSURANCE COMPANY","PFFS","PFFS","04410","05083","19"
"Logan","AR","H9630","ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC","Local CCP","HMO/HMOPOS","04410","05083","247"
"Logan","AR","H9699","HMO PARTNERS, INC.","Local CCP","HMO/HMOPOS","04410","05083","139"
"Logan","AR","R1532","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","04410","05083","15"
"Logan","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04410","05083","426"
"Lonoke","AR","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","04420","05085","344"
"Lonoke","AR","H1587","ARKANSAS SUPERIOR SELECT, INC.","Local CCP","HMO/HMOPOS","04420","05085","31"
"Lonoke","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04420","05085","114"
"Lonoke","AR","H3464","UNITEDHEALTHCARE OF ARKANSAS, INC.","Local CCP","HMO/HMOPOS","04420","05085","532"
"Lonoke","AR","H4213","USABLE MUTUAL INSURANCE COMPANY","PFFS","PFFS","04420","05085","127"
"Lonoke","AR","H4513","HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.","Local CCP","HMO/HMOPOS","04420","05085","45"
"Lonoke","AR","H4652","UNION PACIFIC RAILROAD EMPLOYES HEALTH SYSTEMS","HCPP - 1833 Cost","HCPP - 1833 Cost","04420","05085","61"
"Lonoke","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04420","05085","215"
"Lonoke","AR","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","04420","05085","32"
"Lonoke","AR","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","04420","05085","361"
"Lonoke","AR","H9070","COMPBENEFITS INSURANCE COMPANY","Local CCP","Local PPO","04420","05085","112"
"Lonoke","AR","H9630","ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC","Local CCP","HMO/HMOPOS","04420","05085","783"
"Lonoke","AR","H9699","HMO PARTNERS, INC.","Local CCP","HMO/HMOPOS","04420","05085","153"
"Lonoke","AR","R1532","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","04420","05085","23"
"Lonoke","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04420","05085","797"
"Madison","AR","H1608","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Local CCP","Local PPO","04430","05087","314"
"Madison","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04430","05087","18"
"Madison","AR","H3464","UNITEDHEALTHCARE OF ARKANSAS, INC.","Local CCP","HMO/HMOPOS","04430","05087","145"
"Madison","AR","H4213","USABLE MUTUAL INSURANCE COMPANY","PFFS","PFFS","04430","05087","74"
"Madison","AR","H4513","HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.","Local CCP","HMO/HMOPOS","04430","05087","19"
"Madison","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04430","05087","89"
"Madison","AR","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","04430","05087","682"
"Madison","AR","H9630","ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC","Local CCP","HMO/HMOPOS","04430","05087","101"
"Madison","AR","H9699","HMO PARTNERS, INC.","Local CCP","HMO/HMOPOS","04430","05087","100"
"Madison","AR","R1532","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","04430","05087","22"
"Madison","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04430","05087","183"
"Marion","AR","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","04440","05089","44"
"Marion","AR","H1608","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Local CCP","Local PPO","04440","05089","56"
"Marion","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04440","05089","54"
"Marion","AR","H4213","USABLE MUTUAL INSURANCE COMPANY","PFFS","PFFS","04440","05089","206"
"Marion","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04440","05089","106"
"Marion","AR","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","04440","05089","42"
"Marion","AR","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","04440","05089","572"
"Marion","AR","H8145","HUMANA INSURANCE COMPANY","PFFS","PFFS","04440","05089","15"
"Marion","AR","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","04440","05089","11"
"Marion","AR","H9630","ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC","Local CCP","HMO/HMOPOS","04440","05089","635"
"Marion","AR","R1532","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","04440","05089","14"
"Marion","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04440","05089","259"
"Miller","AR","H0028","CHA HMO, INC.","Local CCP","HMO/HMOPOS","04450","05091","14"
"Miller","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04450","05091","37"
"Miller","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04450","05091","111"
"Miller","AR","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","04450","05091","91"
"Miller","AR","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","04450","05091","1376"
"Miller","AR","R1532","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","04450","05091","80"
"Miller","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04450","05091","638"
"Mississippi","AR","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","04460","05093","655"
"Mississippi","AR","H1587","ARKANSAS SUPERIOR SELECT, INC.","Local CCP","HMO/HMOPOS","04460","05093","13"
"Mississippi","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04460","05093","18"
"Mississippi","AR","H4305","TOTAL LIFE HEALTHCARE","National PACE","National PACE","04460","05093","16"
"Mississippi","AR","H4513","HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.","Local CCP","HMO/HMOPOS","04460","05093","368"
"Mississippi","AR","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","04460","05093","17"
"Mississippi","AR","H9630","ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC","Local CCP","HMO/HMOPOS","04460","05093","226"
"Mississippi","AR","R1532","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","04460","05093","182"
"Mississippi","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04460","05093","1391"
"Monroe","AR","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","04470","05095","97"
"Monroe","AR","H3464","UNITEDHEALTHCARE OF ARKANSAS, INC.","Local CCP","HMO/HMOPOS","04470","05095","184"
"Monroe","AR","R1532","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","04470","05095","18"
"Monroe","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04470","05095","269"
"Montgomery","AR","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","04480","05097","177"
"Montgomery","AR","H1608","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Local CCP","Local PPO","04480","05097","190"
"Montgomery","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04480","05097","11"
"Montgomery","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04480","05097","111"
"Montgomery","AR","H9070","COMPBENEFITS INSURANCE COMPANY","Local CCP","Local PPO","04480","05097","21"
"Montgomery","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04480","05097","164"
"Nevada","AR","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","04490","05099","68"
"Nevada","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04490","05099","53"
"Nevada","AR","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","04490","05099","122"
"Nevada","AR","R1532","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","04490","05099","15"
"Nevada","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04490","05099","331"
"Newton","AR","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","04500","05101","22"
"Newton","AR","H1608","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Local CCP","Local PPO","04500","05101","43"
"Newton","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04500","05101","12"
"Newton","AR","H3464","UNITEDHEALTHCARE OF ARKANSAS, INC.","Local CCP","HMO/HMOPOS","04500","05101","103"
"Newton","AR","H4213","USABLE MUTUAL INSURANCE COMPANY","PFFS","PFFS","04500","05101","29"
"Newton","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04500","05101","117"
"Newton","AR","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","04500","05101","13"
"Newton","AR","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","04500","05101","115"
"Newton","AR","H9630","ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC","Local CCP","HMO/HMOPOS","04500","05101","71"
"Newton","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04500","05101","188"
"Ouachita","AR","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","04510","05103","222"
"Ouachita","AR","H1587","ARKANSAS SUPERIOR SELECT, INC.","Local CCP","HMO/HMOPOS","04510","05103","26"
"Ouachita","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04510","05103","21"
"Ouachita","AR","H3464","UNITEDHEALTHCARE OF ARKANSAS, INC.","Local CCP","HMO/HMOPOS","04510","05103","612"
"Ouachita","AR","H4213","USABLE MUTUAL INSURANCE COMPANY","PFFS","PFFS","04510","05103","295"
"Ouachita","AR","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","04510","05103","14"
"Ouachita","AR","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","04510","05103","62"
"Ouachita","AR","H9070","COMPBENEFITS INSURANCE COMPANY","Local CCP","Local PPO","04510","05103","43"
"Ouachita","AR","R1532","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","04510","05103","52"
"Ouachita","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04510","05103","756"
"Perry","AR","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","04520","05105","52"
"Perry","AR","H1587","ARKANSAS SUPERIOR SELECT, INC.","Local CCP","HMO/HMOPOS","04520","05105","15"
"Perry","AR","H1608","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Local CCP","Local PPO","04520","05105","37"
"Perry","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04520","05105","27"
"Perry","AR","H3464","UNITEDHEALTHCARE OF ARKANSAS, INC.","Local CCP","HMO/HMOPOS","04520","05105","165"
"Perry","AR","H4213","USABLE MUTUAL INSURANCE COMPANY","PFFS","PFFS","04520","05105","61"
"Perry","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04520","05105","46"
"Perry","AR","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","04520","05105","76"
"Perry","AR","H9070","COMPBENEFITS INSURANCE COMPANY","Local CCP","Local PPO","04520","05105","24"
"Perry","AR","H9630","ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC","Local CCP","HMO/HMOPOS","04520","05105","48"
"Perry","AR","H9699","HMO PARTNERS, INC.","Local CCP","HMO/HMOPOS","04520","05105","37"
"Perry","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04520","05105","108"
"Phillips","AR","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","04530","05107","237"
"Phillips","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04530","05107","16"
"Phillips","AR","H3464","UNITEDHEALTHCARE OF ARKANSAS, INC.","Local CCP","HMO/HMOPOS","04530","05107","365"
"Phillips","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04530","05107","316"
"Phillips","AR","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","04530","05107","13"
"Phillips","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04530","05107","540"
"Pike","AR","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","04540","05109","197"
"Pike","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04540","05109","14"
"Pike","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04540","05109","51"
"Pike","AR","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","04540","05109","13"
"Pike","AR","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","04540","05109","133"
"Pike","AR","R1532","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","04540","05109","28"
"Pike","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04540","05109","252"
"Poinsett","AR","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","04550","05111","328"
"Poinsett","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04550","05111","11"
"Poinsett","AR","H3464","UNITEDHEALTHCARE OF ARKANSAS, INC.","Local CCP","HMO/HMOPOS","04550","05111","175"
"Poinsett","AR","H4213","USABLE MUTUAL INSURANCE COMPANY","PFFS","PFFS","04550","05111","74"
"Poinsett","AR","H4305","TOTAL LIFE HEALTHCARE","National PACE","National PACE","04550","05111","13"
"Poinsett","AR","H4513","HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.","Local CCP","HMO/HMOPOS","04550","05111","337"
"Poinsett","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04550","05111","197"
"Poinsett","AR","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","04550","05111","12"
"Poinsett","AR","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","04550","05111","138"
"Poinsett","AR","H9070","COMPBENEFITS INSURANCE COMPANY","Local CCP","Local PPO","04550","05111","63"
"Poinsett","AR","H9630","ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC","Local CCP","HMO/HMOPOS","04550","05111","205"
"Poinsett","AR","R1532","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","04550","05111","20"
"Poinsett","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04550","05111","526"
"Polk","AR","H1587","ARKANSAS SUPERIOR SELECT, INC.","Local CCP","HMO/HMOPOS","04560","05113","11"
"Polk","AR","H1608","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Local CCP","Local PPO","04560","05113","312"
"Polk","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04560","05113","31"
"Polk","AR","H4213","USABLE MUTUAL INSURANCE COMPANY","PFFS","PFFS","04560","05113","168"
"Polk","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04560","05113","204"
"Polk","AR","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","04560","05113","43"
"Polk","AR","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","04560","05113","135"
"Polk","AR","R1532","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","04560","05113","12"
"Polk","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04560","05113","351"
"Pope","AR","H1587","ARKANSAS SUPERIOR SELECT, INC.","Local CCP","HMO/HMOPOS","04570","05115","112"
"Pope","AR","H1608","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Local CCP","Local PPO","04570","05115","122"
"Pope","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04570","05115","65"
"Pope","AR","H3464","UNITEDHEALTHCARE OF ARKANSAS, INC.","Local CCP","HMO/HMOPOS","04570","05115","700"
"Pope","AR","H4213","USABLE MUTUAL INSURANCE COMPANY","PFFS","PFFS","04570","05115","422"
"Pope","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04570","05115","162"
"Pope","AR","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","04570","05115","117"
"Pope","AR","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","04570","05115","819"
"Pope","AR","H8145","HUMANA INSURANCE COMPANY","PFFS","PFFS","04570","05115","45"
"Pope","AR","H9630","ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC","Local CCP","HMO/HMOPOS","04570","05115","471"
"Pope","AR","H9699","HMO PARTNERS, INC.","Local CCP","HMO/HMOPOS","04570","05115","250"
"Pope","AR","R1532","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","04570","05115","33"
"Pope","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04570","05115","625"
"Prairie","AR","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","04580","05117","90"
"Prairie","AR","H3464","UNITEDHEALTHCARE OF ARKANSAS, INC.","Local CCP","HMO/HMOPOS","04580","05117","89"
"Prairie","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04580","05117","40"
"Prairie","AR","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","04580","05117","25"
"Prairie","AR","H9070","COMPBENEFITS INSURANCE COMPANY","Local CCP","Local PPO","04580","05117","14"
"Prairie","AR","H9630","ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC","Local CCP","HMO/HMOPOS","04580","05117","96"
"Prairie","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04580","05117","162"
"Pulaski","AR","H0270","WELLCARE HEALTH INSURANCE COMPANY OF AMERICA","Local CCP","Local PPO","04590","05119","66"
"Pulaski","AR","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","04590","05119","3081"
"Pulaski","AR","H1587","ARKANSAS SUPERIOR SELECT, INC.","Local CCP","HMO/HMOPOS","04590","05119","115"
"Pulaski","AR","H1608","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Local CCP","Local PPO","04590","05119","1332"
"Pulaski","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04590","05119","1275"
"Pulaski","AR","H3464","UNITEDHEALTHCARE OF ARKANSAS, INC.","Local CCP","HMO/HMOPOS","04590","05119","2768"
"Pulaski","AR","H4213","USABLE MUTUAL INSURANCE COMPANY","PFFS","PFFS","04590","05119","643"
"Pulaski","AR","H4513","HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.","Local CCP","HMO/HMOPOS","04590","05119","223"
"Pulaski","AR","H4652","UNION PACIFIC RAILROAD EMPLOYES HEALTH SYSTEMS","HCPP - 1833 Cost","HCPP - 1833 Cost","04590","05119","303"
"Pulaski","AR","H4909","ANTHEM INSURANCE COMPANIES, INC.","Local CCP","Local PPO","04590","05119","11"
"Pulaski","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04590","05119","916"
"Pulaski","AR","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","04590","05119","153"
"Pulaski","AR","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","04590","05119","2563"
"Pulaski","AR","H6342","COMPLETE HEALTH WITH PACE","National PACE","National PACE","04590","05119","58"
"Pulaski","AR","H8145","HUMANA INSURANCE COMPANY","PFFS","PFFS","04590","05119","71"
"Pulaski","AR","H9070","COMPBENEFITS INSURANCE COMPANY","Local CCP","Local PPO","04590","05119","491"
"Pulaski","AR","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","04590","05119","28"
"Pulaski","AR","H9630","ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC","Local CCP","HMO/HMOPOS","04590","05119","3878"
"Pulaski","AR","H9699","HMO PARTNERS, INC.","Local CCP","HMO/HMOPOS","04590","05119","817"
"Pulaski","AR","R1532","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","04590","05119","113"
"Pulaski","AR","R3444","CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.","Regional CCP","Regional PPO","04590","05119","3501"
"Randolph","AR","H1416","HARMONY HEALTH PLAN,  INC.","Local CCP","HMO/HMOPOS","04600","05121","331"
"Randolph","AR","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","04600","05121","15"
"Randolph","AR","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","04600","05121","129"
"Randolph","AR","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","04600","05121","46"
"Randolph","AR","H5619","ARCADIAN HEALTH PLAN, INC.","Local CCP","HMO/HMOPOS","04600","05121","251"
"Randolph","AR","H8145","HUMANA INSURANCE COMPANY","PFFS","PFFS","04600","05121","28"
